category,machine,mode,language,impl,variant,memory_model,optimization_type,optimization_param,fp,N,time_sec,performance_gflops,error,real_sec,user_sec,sys_sec,source_file,energy_error_final,virial_ratio_final,dt,energy_error_worst,interactions_per_sec,step,time_per_step_sec
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),262144,2.0995619700000003e+00,5760.548189742643,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,2.6184309953375653e+11,8,2.6244524625000004e-01
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),524288,1.7849936440000000e+00,6775.726034762284,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,3.0798754703464929e+11,2,8.9249682200000002e-01
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1048576,3.4457066210000002e+00,7020.114731663337,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,3.1909612416651532e+11,1,3.4457066210000002e+00
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2097152,2.7531742247000000e+01,3514.3806874347424,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,1.5974457670157919e+11,1,2.7531742247000000e+01
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4194304,1.1039499020500001e+02,3505.848338393373,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,1.5935674265424423e+11,1,1.1039499020500001e+02
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1024,1.3330985010000000e+00,35.43972198645507,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,1.6108964539297760e+09,2048,6.5092700244140627e-04
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2048,1.2968913590000002e+00,72.85828520351797,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,3.3117402365235434e+09,1024,1.2664954677734377e-03
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4096,1.3044579970000001e+00,144.87132698685122,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,6.5850603175841465e+09,512,2.5477695253906252e-03
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),8192,1.5406580040000002e+00,245.3218826415158,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,1.1150994665523445e+10,256,6.0181953281250007e-03
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),16384,1.7583730520000000e+00,429.89412470591026,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,1.9540642032086830e+10,128,1.3737289468750000e-02
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),32768,1.7577935300000000e+00,860.0717105791143,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,3.9094168662687019e+10,64,2.7465523906250001e-02
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),65536,1.8218419100000001e+00,1659.6703368098497,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,7.5439560764084076e+10,32,5.6932559687500002e-02
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),131072,1.8762711060000001e+00,3223.049128364076,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,1.4650223310745798e+11,16,1.1726694412500001e-01
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),262144,2.1324103880000003e+00,5671.810629697607,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,2.5780957407716394e+11,8,2.6655129850000003e-01
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),524288,1.8969364590000002e+00,6375.874030019895,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,2.8981245590999524e+11,2,9.4846822950000009e-01
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1048576,3.2285925730000002e+00,7492.198307510633,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,3.4055446852321057e+11,1,3.2285925730000002e+00
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2097152,1.2497596099000001e+01,7742.050749426128,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,3.5191139770118762e+11,1,1.2497596099000001e+01
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4194304,4.8305150628000000e+01,8012.149593687672,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,3.6418861789489417e+11,1,4.8305150628000000e+01
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1024,1.8017686450000001e+00,104.88503146529114,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,4.7675014302405062e+09,8192,2.1994246154785158e-04
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2048,1.7801523310000000e+00,212.3172918778713,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,9.6507859944486961e+09,4096,4.3460750268554688e-04
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4096,1.7673407380000001e+00,427.71279348849583,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,1.9441490613113449e+10,2048,8.6295934472656257e-04
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),8192,1.7587576720000002e+00,859.600223646956,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,3.9072737438498001e+10,1024,1.7175367890625002e-03
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),16384,1.7571396600000002e+00,1720.783524050672,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,7.8217432911394180e+10,512,3.4319133984375004e-03
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),32768,1.8395164910000001e+00,3287.447534368421,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,1.4942943338038278e+11,256,7.1856112929687506e-03
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),65536,2.4779656070000002e+00,4880.869965010777,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,2.2185772568230804e+11,128,1.9359106304687502e-02
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),131072,1.2995603620000000e+00,4653.353649122763,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,2.1151607496012564e+11,16,8.1222522625000002e-02
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),262144,1.7518920380000000e+00,6903.751854105977,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,3.1380690245936261e+11,8,2.1898650475000001e-01
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),524288,1.6207023930000002e+00,7462.584097965232,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,3.3920836808932874e+11,2,8.1035119650000009e-01
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1048576,3.0150920500000002e+00,8022.725479002208,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,3.6466933995464581e+11,1,3.0150920500000002e+00
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2097152,1.2130313846000000e+01,7976.464951580281,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,3.6256658870819458e+11,1,1.2130313846000000e+01
Kokkos,wisteria,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4194304,4.9146089494000002e+01,7875.053681013671,6.6745051154182194e-05,,,,legacy C2 Kokkos,6.6745051154182194e-05,4.8405854367588652e-01,7.8125000000000000e-03,7.7673213053468596e-04,3.5795698550062140e+11,1,4.9146089494000002e+01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1024,1.3855725610000000e+00,136.3902305395033,,,,,legacy C2 Kokkos,,,,,6.1995559336137867e+09,8192,1.6913727551269532e-04
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2048,1.3862203420000001e+00,272.65299072346176,,,,,legacy C2 Kokkos,,,,,1.2393317760157352e+10,4096,3.3843270068359378e-04
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4096,1.4070007620000000e+00,537.2521924021531,,,,,legacy C2 Kokkos,,,,,2.4420554200097866e+10,2048,6.8701209082031251e-04
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),8192,1.4028109700000000e+00,1077.713619670368,,,,,legacy C2 Kokkos,,,,,4.8986982712289452e+10,1024,1.3699325878906250e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),16384,1.4030617400000001e+00,2155.041998639347,,,,,legacy C2 Kokkos,,,,,9.7956454483606689e+10,512,2.7403549609375001e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),32768,1.4316463620000002e+00,4224.027744058207,,,,,legacy C2 Kokkos,,,,,1.9200126109355487e+11,256,5.5923686015625007e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),65536,1.4781515750000001e+00,8182.265005898329,,,,,legacy C2 Kokkos,,,,,3.7192113663174225e+11,128,1.1548059179687500e-02
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),131072,1.7860086840000000e+00,13543.750390337967,,,,,legacy C2 Kokkos,,,,,6.1562501774263489e+11,64,2.7906385687500000e-02
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),262144,1.7583680030000002e+00,13756.651491497822,,,,,legacy C2 Kokkos,,,,,6.2530234052262830e+11,16,1.0989800018750001e-01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),524288,1.4892180110000002e+00,16242.924563361326,,,,,legacy C2 Kokkos,,,,,7.3831475288006030e+11,4,3.7230450275000004e-01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1048576,1.3891414640000002e+00,17413.097541138544,,,,,legacy C2 Kokkos,,,,,7.9150443368811560e+11,1,1.3891414640000002e+00
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2097152,5.4467250260000002e+00,17764.257013603095,,,,,legacy C2 Kokkos,,,,,8.0746622789104980e+11,1,5.4467250260000002e+00
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4194304,2.1876484108000000e+01,17691.51254225627,,,,,legacy C2 Kokkos,,,,,8.0415966101164868e+11,1,2.1876484108000000e+01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1024,2.2355024770000003e+00,84.53516064880655,,,,,legacy C2 Kokkos,,,,,3.8425073022184796e+09,8192,2.7288848596191409e-04
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2048,2.2300944820000002e+00,169.48031803075867,,,,,legacy C2 Kokkos,,,,,7.7036508195799389e+09,4096,5.4445666064453129e-04
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4096,2.2321668450000001e+00,338.6459420760727,,,,,legacy C2 Kokkos,,,,,1.5392997367094213e+10,2048,1.0899252172851563e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),8192,2.2525253750000003e+00,671.1704582648707,,,,,legacy C2 Kokkos,,,,,3.0507748102948669e+10,1024,2.1997318115234378e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),16384,1.4057269420000000e+00,1075.478062646394,,,,,legacy C2 Kokkos,,,,,4.8885366483927002e+10,256,5.4911208671875001e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),32768,1.4025831500000001e+00,2155.7773429575277,,,,,legacy C2 Kokkos,,,,,9.7989879225342178e+10,128,1.0957680859375001e-02
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),65536,1.4291747010000000e+00,4231.332914399245,,,,,legacy C2 Kokkos,,,,,1.9233331429087479e+11,64,2.2330854703125000e-02
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),131072,1.4804770280000001e+00,8169.412747913302,,,,,legacy C2 Kokkos,,,,,3.7133694308696826e+11,32,4.6264907125000004e-02
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),262144,1.8535100190000000e+00,13050.51257512086,,,,,legacy C2 Kokkos,,,,,5.9320511705094812e+11,16,1.1584437618750000e-01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),524288,1.7709870590000001e+00,13658.629343531527,,,,,legacy C2 Kokkos,,,,,6.2084678834234216e+11,4,4.4274676475000002e-01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1048576,1.4880776660000001e+00,16255.37185575366,,,,,legacy C2 Kokkos,,,,,7.3888053889789368e+11,1,1.4880776660000001e+00
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2097152,5.6738344810000001e+00,17053.19807412408,,,,,legacy C2 Kokkos,,,,,7.7514536700564001e+11,1,5.6738344810000001e+00
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4194304,2.2469628553000000e+01,17224.49893037856,,,,,legacy C2 Kokkos,,,,,7.8293176956266174e+11,1,2.2469628553000000e+01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1024,1.4674472780000001e+00,128.78047740260962,,,,,legacy C2 Kokkos,,,,,5.8536580637549829e+09,8192,1.7913174780273438e-04
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2048,1.4303706010000001e+00,264.23719963467005,,,,,legacy C2 Kokkos,,,,,1.2010781801575911e+10,4096,3.4921157250976566e-04
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4096,1.4152194350000000e+00,534.1321814846331,,,,,legacy C2 Kokkos,,,,,2.4278735522028778e+10,2048,6.9102511474609376e-04
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),8192,1.4060744190000001e+00,1075.2122844729743,,,,,legacy C2 Kokkos,,,,,4.8873285657862465e+10,1024,1.3731195498046876e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),16384,1.4036621800000000e+00,2154.1201433410424,,,,,legacy C2 Kokkos,,,,,9.7914551970047379e+10,512,2.7415276953125000e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),32768,1.4307209400000001e+00,4226.759938781633,,,,,legacy C2 Kokkos,,,,,1.9212545176280148e+11,256,5.5887536718750002e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),65536,1.4365858070000002e+00,4209.504175317249,,,,,legacy C2 Kokkos,,,,,1.9134109887805676e+11,64,2.2446653234375002e-02
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),131072,2.1320664110000003e+00,5672.725691440011,,,,,legacy C2 Kokkos,,,,,2.5785116779272778e+11,32,6.6627075343750009e-02
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),262144,1.7696783540000001e+00,6834.365057468516,,,,,legacy C2 Kokkos,,,,,3.1065295715765985e+11,8,2.2120979425000001e-01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),524288,1.4522229920000000e+00,8328.35451040428,,,,,legacy C2 Kokkos,,,,,3.7856156865474005e+11,2,7.2611149600000002e-01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1048576,2.4604053280000002e+00,9831.410920709888,,,,,legacy C2 Kokkos,,,,,4.4688231457772223e+11,1,2.4604053280000002e+00
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2097152,1.7237171824000001e+01,5613.277179819565,,,,,legacy C2 Kokkos,,,,,2.5514896271907117e+11,1,1.7237171824000001e+01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4194304,7.1493425879000000e+01,5413.478067650344,,,,,legacy C2 Kokkos,,,,,2.4606718489319745e+11,1,7.1493425879000000e+01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1024,1.9637010040000000e+00,48.117957020711486,,,,,legacy C2 Kokkos,,,,,2.1871798645777950e+09,4096,4.7941919042968751e-04
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2048,1.9634992740000001e+00,96.24580132337752,,,,,legacy C2 Kokkos,,,,,4.3748091510626144e+09,2048,9.5873987988281256e-04
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4096,1.9615544980000001e+00,192.68244773895648,,,,,legacy C2 Kokkos,,,,,8.7582930790434761e+09,1024,1.9155805644531251e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),8192,1.9631873370000001e+00,385.04437648377103,,,,,legacy C2 Kokkos,,,,,1.7502017112898685e+10,512,3.8343502675781253e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),16384,1.3918247880000001e+00,543.1102036788843,,,,,legacy C2 Kokkos,,,,,2.4686827439949287e+10,128,1.0873631156250001e-02
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),32768,1.4043407520000002e+00,1076.539640424819,,,,,legacy C2 Kokkos,,,,,4.8933620019309952e+10,64,2.1942824250000003e-02
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),65536,1.4007646710000001e+00,2158.5759828061796,,,,,legacy C2 Kokkos,,,,,9.8117090127553619e+10,32,4.3773895968750004e-02
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),131072,1.4288061500000000e+00,4232.424358453385,,,,,legacy C2 Kokkos,,,,,1.9238292538424475e+11,16,8.9300384375000000e-02
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),262144,1.4726914820000001e+00,8212.601249727333,,,,,legacy C2 Kokkos,,,,,3.7330005680578790e+11,8,1.8408643525000001e-01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),524288,1.8777958870000002e+00,12881.7279761525,,,,,legacy C2 Kokkos,,,,,5.8553308982511365e+11,4,4.6944897175000005e-01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1048576,1.7671798680000002e+00,13688.055329901483,,,,,legacy C2 Kokkos,,,,,6.2218433317734009e+11,1,1.7671798680000002e+00
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2097152,6.0405302560000003e+00,16017.96848019761,,,,,legacy C2 Kokkos,,,,,7.2808947637261865e+11,1,6.0405302560000003e+00
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4194304,2.3185508670000001e+01,16692.672068822547,,,,,legacy C2 Kokkos,,,,,7.5875782131011572e+11,1,2.3185508670000001e+01
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),1024,1.4153702820000000e+00,133.51881371775193,,,,,legacy C2 Kokkos,,,,,6.0690369871705418e+09,8192,1.7277469262695313e-04
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),2048,1.4218626000000001e+00,265.8183160932709,,,,,legacy C2 Kokkos,,,,,1.2082650731512312e+10,4096,3.4713442382812502e-04
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),4096,1.4036640520000001e+00,538.5293176233596,,,,,legacy C2 Kokkos,,,,,2.4478605346516346e+10,2048,6.8538283789062505e-04
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),8192,1.3974879280000001e+00,1081.818638931384,,,,,legacy C2 Kokkos,,,,,4.9173574496881088e+10,1024,1.3647343046875001e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),16384,1.4010442010000002e+00,2158.145313492504,,,,,legacy C2 Kokkos,,,,,9.8097514249659271e+10,512,2.7364144550781253e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),32768,1.4175762760000001e+00,4265.953130812693,,,,,legacy C2 Kokkos,,,,,1.9390696049148608e+11,256,5.5374073281250005e-03
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,あり,-,32 (FP_L=FP_M=32),65536,1.4580749290000001e+00,8294.928926479057,,,,,legacy C2 Kokkos,,,,,3.7704222393086627e+11,128,1.1391210382812501e-02
